"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"Z2Q5JQ8S","journalArticle","2024","Antonio TrovatoManuel De StefanoFabiano PecorelliDario Di NucciAndrea De Lucia","Reformulating regression test suite optimization using quantum annealing - an empirical study","International Journal on Software Tools for Technology Transfer","","","10.1007/s10009-024-00775-w","https://link.springer.com/article/10.1007/s10009-024-00775-w","","2024","2026-07-02 19:59:10","2026-07-10 00:57:19","","","","","","","International Journal on Software Tools for Technology Transfer","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JE4P2IZ3","journalArticle","2024","Ashis Kumar MandalBasabi Chakraborty","Quantum computing and quantum-inspired techniques for feature subset selection: a review","Knowledge and Information Systems","","","10.1007/s10115-024-02282-5","https://link.springer.com/article/10.1007/s10115-024-02282-5","","2024","2026-07-02 19:59:10","2026-07-10 00:57:21","","","","","","","Knowledge and Information Systems","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ILAYVDVW","bookSection","2022","Iaakov ExmanAlon Tsalik Shmilovich","Quantum Software Models: Density Matrix for Universal Software Design","Quantum Software Engineering","","","10.1007/978-3-031-05324-5_7","https://link.springer.com/chapter/10.1007/978-3-031-05324-5_7","","2022","2026-07-02 19:59:10","2026-07-10 00:58:32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RKRAVGN9","conferencePaper","2026","Amana LiaqatAhmed DarwishAdrian RomanStephen DiAdamo","QAOA in Quantum Datacenters: Parallelization, Simulation, and Orchestration","","","","10.1007/978-3-032-13855-2_5","https://link.springer.com/chapter/10.1007/978-3-032-13855-2_5","","2026","2026-07-02 19:59:10","2026-07-10 00:57:15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Quantum Engineering Sciences and Technologies for Industry and Services","","","","","","","","","","","","","","",""
"7ETYL6B2","conferencePaper","2026","Le ChangSaitej YavvariRance CleavelandSamik BasuRunzhou TaoLiyi Li","DisQ: A Model of Distributed Quantum Processors","","","","10.1007/978-3-032-28079-4_2","https://link.springer.com/chapter/10.1007/978-3-032-28079-4_2","","2026","2026-07-02 19:59:10","2026-07-10 00:59:17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NASA Formal Methods","","","","","","","","","","","","","","",""
"B4MWRIEM","bookSection","2025","K. VijayalakshmiB. G. DeepaVijayalakshmi A. LepakshiRahul Laxman Pawar","Understanding the Fundamentals of Quantum Computing","Quantum Machine Learning in Industrial Automation","","","10.1007/978-3-031-99786-0_18","https://link.springer.com/chapter/10.1007/978-3-031-99786-0_18","","2025","2026-07-02 19:59:10","2026-07-10 00:59:06","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"W3PET28N","conferencePaper","2023","Julian MartensIndika KumaraGeert MonsieurWillem-Jan Van Den HeuvelDamian Andrew Tamburri","QuantumShare: Towards an Ontology for Bridging the Quantum Divide","","","","10.1007/978-3-031-47262-6_22","https://link.springer.com/chapter/10.1007/978-3-031-47262-6_22","","2023","2026-07-02 19:59:10","2026-07-10 00:59:01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Conceptual Modeling","","","","","","","","","","","","","","",""
"MV4QQHS2","journalArticle","2025","F. El AyachiM. El Baz","Software bug prediction using entanglement-enhanced quantum support vector machines (E-QSVM)","Quantum Machine Intelligence","","","10.1007/s42484-025-00334-9","https://link.springer.com/article/10.1007/s42484-025-00334-9","","2025","2026-07-02 19:59:10","2026-07-10 00:58:00","","","","","","","Quantum Machine Intelligence","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WQJGIYMQ","journalArticle","2025","Javier TroyaAlfonso Pierantonio","Special section on uncertainty, modeling, CPSs and AI: honoring Prof. Antonio Vallecillo","Software and Systems Modeling","","","10.1007/s10270-025-01285-2","https://link.springer.com/article/10.1007/s10270-025-01285-2","","2025","2026-07-02 19:59:10","2026-07-10 00:58:51","","","","","","","Software and Systems Modeling","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QRBVJ43R","bookSection","2025","Anisha KumariRanjan Kumar BeheraBibhudatta Sahoo","Quantum Cloud Computing: Key Technologies, Challenges, and Opportunities","Advances in Quantum Inspired Artificial Intelligence","","","10.1007/978-3-031-89905-8_6","https://link.springer.com/chapter/10.1007/978-3-031-89905-8_6","","2025","2026-07-02 19:59:10","2026-07-10 00:57:17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SLNHI5FX","bookSection","2026","Elija PerrierMateo Aboy","Quantum Information Technology and the Law","Quantum Technology Governance I","","","10.1007/978-981-95-8371-3_2","https://link.springer.com/chapter/10.1007/978-981-95-8371-3_2","","2026","2026-07-02 19:59:10","2026-07-10 00:57:48","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Z8U4RA5B","journalArticle","2025","Adarsh KumarAli Ismail AwadGaurav SharmaRajalakshmi KrishnamurthiSaurabh JainP. SrikanthKriti SharmaMustapha HedabouSurinder Sood","Artificial intelligence and blockchain for quantum satellites and UAV-based communications: a review","Quantum Machine Intelligence","","","10.1007/s42484-025-00271-7","https://link.springer.com/article/10.1007/s42484-025-00271-7","","2025","2026-07-02 19:59:10","2026-07-10 00:57:07","","","","","","","Quantum Machine Intelligence","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AH7CQ3P2","bookSection","2023","Dhairyya AgarwalShalini DSrinjoy Ganguly","Integrating Quantum Computing into an Existing System","Productizing Quantum Computing","","","10.1007/978-1-4842-9985-2_7","https://link.springer.com/chapter/10.1007/978-1-4842-9985-2_7","","2023","2026-07-02 19:59:10","2026-07-10 00:57:43","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WVQXWNT3","conferencePaper","2026","Álvaro M. Aparicio-MoralesEnrique MoguelJose Garcia-Alonso","Designing Hybrid Quantum-Classical Web Applications Across the Computing Continuum","","","","10.1007/978-3-031-97207-2_36","https://link.springer.com/chapter/10.1007/978-3-031-97207-2_36","","2026","2026-07-02 19:59:10","2026-07-10 00:57:15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Web Engineering","","","","","","","","","","","","","","",""
"M5Q5FRPZ","journalArticle","2026","Gaurav SarinYogendra Sai ReddyManya Sarin","Leveraging quantum computing business applications: a B-SLR approach and future research directions","EPJ Quantum Technology","","","10.1140/epjqt/s40507-026-00475-1","https://link.springer.com/article/10.1140/epjqt/s40507-026-00475-1","","2026","2026-07-02 19:59:10","2026-07-10 00:58:20","","","","","","","EPJ Quantum Technology","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NCB6CJVS","bookSection","2025","Ajay Kumar BadhanAbhishek BhattacharjeeRamandeep SandhuRita RoyDeepika Ghai","Cutting-Edge Quantum Computing Technologies: A Focus on Cybersecurity Applications","Quantum Computing, Cyber Security and Cryptography","","","10.1007/978-981-96-4948-8_2","https://link.springer.com/chapter/10.1007/978-981-96-4948-8_2","","2025","2026-07-02 19:59:10","2026-07-10 00:57:08","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VP65FLF5","bookSection","2024","Eric BoddenMichael FeldererWilhelm HasselbringPaula HerberHeiko KoziolekCarola LilienthalFlorian MatthesLutz PrecheltBernhard RumpeIna Schaefer","Ernst Denert Software Engineering Award 2022","Ernst Denert Award for Software Engineering 2022","","","10.1007/978-3-031-44412-8_1","https://link.springer.com/chapter/10.1007/978-3-031-44412-8_1","","2024","2026-07-02 19:59:10","2026-07-10 00:57:58","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UFV6FVMT","conferencePaper","2025","Eneko OsabaMatic PetričIzaskun OregiRaphael SeidelAlejandra RuizSebastian BockMichail-Alexandros Kourtis","Eclipse Qrisp QAOA: Description and Preliminary Comparison with Qiskit Counterparts","","","","10.1007/978-3-031-85884-0_12","https://link.springer.com/chapter/10.1007/978-3-031-85884-0_12","","2025","2026-07-02 19:59:10","2026-07-10 00:57:57","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Grid, Cloud, and Cluster Computing; Quantum Technologies; and Modeling, Simulation and Visualization Methods","","","","","","","","","","","","","","",""
"F5Q3UQVJ","journalArticle","2025","Aisha N. GriffithJulia PryceDavid L. DuBoisTimothy BrezinaKelly E. StewartMichael Garringer","Supplementing Program Profiles in Evidence Clearinghouses with Insights for Practice: a Qualitative Investigation of Application to Youth Mentoring Programs in CrimeSolutions","Prevention Science","","","10.1007/s11121-025-01841-8","https://link.springer.com/article/10.1007/s11121-025-01841-8","","2025","2026-07-02 19:59:10","2026-07-10 00:57:07","","","","","","","Prevention Science","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"I2LMPRZK","bookSection","2025","Chitra Ravi","Quantum Computing and Cybersecurity: Systematic Review of Algorithms, Challenges, and Emerging Solutions","Quantum Computing, Cyber Security and Cryptography","","","10.1007/978-981-96-4948-8_16","https://link.springer.com/chapter/10.1007/978-981-96-4948-8_16","","2025","2026-07-02 19:59:10","2026-07-10 00:57:32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FZCLCQVS","bookSection","2026","Kinjal GandhiDweepna GargMilind ShahParth GoelShilpa Gite","Quantum Computing in Healthcare: A New Frontier","Advancements in IoT Sensors and Security","","","10.1007/978-3-032-05507-1_26","https://link.springer.com/chapter/10.1007/978-3-032-05507-1_26","","2026","2026-07-02 19:59:10","2026-07-10 00:59:10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
