"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"7A4K5FUW","journalArticle","2026","","Quantum Software Engineering","","","","","https://link.springer.com/collections/ddagjfcibd","","2026","2026-07-02 19:59:09","2026-07-10 01:03:08","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XREFLXHG","bookSection","2026","Parosh Aziz AbdullaYo-Ga ChenYu-Fang ChenKai-Min ChungLukáš HolíkOndřej LengálJyun-Ao LinFang-Yi LoWei-Lun Tsai","On the Verification of Quantum Circuits (Research Challenges and Opportunities)","Principles of Formal Quantitative Analysis","","","10.1007/978-3-031-97439-7_16","https://link.springer.com/chapter/10.1007/978-3-031-97439-7_16","","2026","2026-07-02 19:59:09","2026-07-10 01:01:05","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3TCUH94D","journalArticle","2025","Otso KinanenAndrés D. Muñoz-MollerVlad StirbuJuan M. MurilloTommi Mikkonen","Toolchain for faster iterations in quantum software development","Computing","","","10.1007/s00607-025-01450-x","https://link.springer.com/article/10.1007/s00607-025-01450-x","","2025","2026-07-02 19:59:09","2026-07-10 01:01:00","","","","","","","Computing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Q7ZYDPPP","journalArticle","2024","","Quantum Software","","","","10.1007/978-3-031-64136-7","https://link.springer.com/book/10.1007/978-3-031-64136-7","","2024","2026-07-02 19:59:09","2026-07-10 01:03:07","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Y5ZLVNRS","bookSection","2024","Wolfgang Mauerer","Superoperators for Quantum Software Engineering","Quantum Software","","","10.1007/978-3-031-64136-7_3","https://link.springer.com/chapter/10.1007/978-3-031-64136-7_3","","2024","2026-07-02 19:59:09","2026-07-10 01:03:17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"G4DJLPCY","conferencePaper","2026","Tihomir Thomas Bicanic","Pre-execution Preventability of Bugs in GPU-Accelerated Quantum Software Stacks: An Empirical Study","","","","10.1007/978-3-032-29918-5_5","https://link.springer.com/chapter/10.1007/978-3-032-29918-5_5","","2026","2026-07-02 19:59:09","2026-07-10 01:02:26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Computational Science – ICCS 2026 Workshops","","","","","","","","","","","","","","",""
"R8YR4N7V","conferencePaper","2026","Mahmoud NaderiMuhammad Naveed ZafarMarko PezerManuel Mazzara","Comprehensive Review of Quantum Complexity Theory Classes in Formal Verification","","","","10.1007/978-3-032-23341-7_22","https://link.springer.com/chapter/10.1007/978-3-032-23341-7_22","","2026","2026-07-02 19:59:09","2026-07-10 01:00:29","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Advanced Information Networking and Applications","","","","","","","","","","","","","","",""
"ZLU6X5GB","conferencePaper","2025","Yuexi XuZhenyuan LiNaipeng DongVeronika KuchtaZhe HouDongxi Liu","Formal Verification Techniques for Post-quantum Cryptography: A Systematic Review","","","","10.1007/978-3-031-66456-4_19","https://link.springer.com/chapter/10.1007/978-3-031-66456-4_19","","2025","2026-07-02 19:59:09","2026-07-10 01:02:59","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Engineering of Complex Computer Systems","","","","","","","","","","","","","","",""
"JCCTL2Q6","journalArticle","2023","Frank J. Furrer","Quantum Software Engineering","Informatik Spektrum","","","10.1007/s00287-023-01557-5","https://link.springer.com/article/10.1007/s00287-023-01557-5","","2023","2026-07-02 19:59:09","2026-07-10 00:58:13","","","","","","","Informatik Spektrum","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EZWTSP9L","journalArticle","2024","Harriet ApelToby CubittPatrick HaydenTamara KohlerDavid Pérez-García","Security of quantum position-verification limits Hamiltonian simulation via holography","Journal of High Energy Physics","","","10.1007/JHEP08(2024)152","https://link.springer.com/article/10.1007/JHEP08(2024)152","","2024","2026-07-02 19:59:09","2026-07-10 00:58:27","","","","","","","Journal of High Energy Physics","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DX6MNH38","conferencePaper","2026","Maryam Tavassoli Sabzevari","A Systematic Mapping Study on Toolchain Support for Quantum Computing as a Service","","","","10.1007/978-3-032-08977-9_31","https://link.springer.com/chapter/10.1007/978-3-032-08977-9_31","","2026","2026-07-02 19:59:09","2026-07-10 01:00:36","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SEET—Software Engineering for Emerging Technologies","","","","","","","","","","","","","","",""
"SDQ3CSBE","journalArticle","2023","Muhammad Azeem AkbarArif Ali KhanSaima Rafi","A systematic decision-making framework for tackling quantum software engineering challenges","Automated Software Engineering","","","10.1007/s10515-023-00389-7","https://link.springer.com/article/10.1007/s10515-023-00389-7","","2023","2026-07-02 19:59:09","2026-07-10 01:00:46","","","","","","","Automated Software Engineering","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KKH3BWD5","journalArticle","2026","","Quantum Software Engineering (Q-SE 2026)","","","","","https://link.springer.com/collections/biiifjacaf","","2026","2026-07-02 19:59:09","2026-07-10 01:03:09","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BLXEYZET","journalArticle","2024","Matteo Petrini","Mixed-Signal Generic Testing in Photonic Integration","Synthesis Lectures on Digital Circuits & Systems","","","10.1007/978-3-031-60811-7","https://link.springer.com/book/10.1007/978-3-031-60811-7","","2024","2026-07-02 19:59:09","2026-07-10 01:00:37","","","","","","","Synthesis Lectures on Digital Circuits & Systems","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FCC5V5AR","journalArticle","2024","Arif Ali KhanMuhammad Azeem AkbarValtteri LahtinenMarko PaavolaMahmood NiaziMohammed Naif AlatawiShoayee Dlaim Alotaibi","Correction: Agile meets quantum: a novel genetic algorithm model for predicting the success of quantum software development project","Automated Software Engineering","","","10.1007/s10515-024-00474-5","https://link.springer.com/article/10.1007/s10515-024-00474-5","","2024","2026-07-02 19:59:09","2026-07-10 00:57:20","","","","","","","Automated Software Engineering","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
